t_s,roll_deg,roll_erpm,cmd_roll_A,pitch_deg,pitch_erpm,cmd_pitch_A,imu2_roll_deg,imu2_pitch_deg,roll_volt,pitch_volt,dt_ms
36.660,1.3850,10,-0.2770,-50.3088,-7704,0.0000,0.0000,0.0000,17.10,17.00,20.09
36.680,1.3850,10,-0.2827,-50.3088,-7898,0.0000,0.0000,0.0000,17.10,17.00,20.09
36.700,1.3850,7,-0.2827,-50.3088,-8410,0.0000,0.0000,0.0000,17.10,17.00,20.07
36.720,1.3850,-3,-0.2810,-50.3088,-8885,0.0000,0.0000,0.0000,17.00,17.00,20.08
36.740,1.3850,-10,-0.2753,-50.3088,-9251,0.0000,0.0000,0.0000,17.10,17.00,20.09
36.760,1.3850,1,-0.2713,-50.3088,-9367,0.0000,0.0000,0.0000,17.10,17.00,20.07
36.780,1.3850,1,-0.2776,-50.3088,-9361,0.0000,0.0000,0.0000,17.10,17.00,20.08
36.800,1.3850,1,-0.2776,-50.3088,-9476,0.0000,0.0000,0.0000,17.00,17.00,20.06
36.820,1.3850,0,-0.2776,-50.3088,-9667,0.0000,0.0000,0.0000,17.10,17.10,20.09
36.840,1.3850,0,-0.2770,-50.3088,-10069,0.0000,0.0000,0.0000,17.00,17.00,20.09
36.860,1.3850,0,-0.2770,-50.3088,-9960,0.0000,0.0000,0.0000,17.10,17.10,20.08
36.880,1.3850,0,-0.2770,-50.3088,-9941,0.0000,0.0000,0.0000,17.10,17.10,20.08
36.900,1.3850,0,-0.2770,-50.3088,-9421,0.0000,0.0000,0.0000,17.10,17.10,20.07
36.920,1.3850,-5,-0.2770,-50.3088,-9235,0.0000,0.0000,0.0000,17.00,17.10,20.08
36.940,1.3850,-23,-0.2741,-50.3088,-8778,0.0000,0.0000,0.0000,17.10,17.00,20.08
36.960,1.3850,-22,-0.2639,-50.3088,-8364,0.0000,0.0000,0.0000,17.10,17.00,20.08
36.980,1.3850,-58,-0.2644,-50.3088,-7888,0.0000,0.0000,0.0000,17.10,17.10,20.08
37.000,1.3850,-65,-0.2439,-50.3088,-7133,0.0000,0.0000,0.0000,17.10,17.00,20.06
37.020,1.3850,-13,-0.2399,-50.3088,-6628,3.0000,0.0000,0.0000,17.10,17.00,20.09
37.040,1.3850,1,-0.2696,-50.3088,-6037,3.0000,0.0000,0.0000,17.10,17.00,20.09
37.060,1.3850,1,-0.2776,-50.3088,-9123,3.0000,0.0000,0.0000,17.00,16.80,20.07
37.080,1.3850,15,-0.2776,-50.3088,-14691,3.0000,0.0000,0.0000,17.00,17.00,20.08
37.100,1.3850,3,-0.2856,-50.3088,-16431,3.0000,0.0000,0.0000,17.00,17.00,20.07
37.120,1.3850,-88,-0.2787,-50.3088,-15600,3.0000,0.0000,0.0000,16.90,16.70,20.08
37.140,1.3850,-796,-0.2267,-50.3088,-15121,3.0000,0.0000,0.0000,16.90,16.70,20.08
37.160,1.3850,-514,0.1779,-50.3088,-13646,3.0000,0.0000,0.0000,17.00,16.90,20.06
37.180,1.3850,8,0.0167,-50.3088,-13782,3.0000,0.0000,0.0000,17.00,16.80,20.07
37.200,1.3850,167,-0.2816,-50.3088,-15657,3.0000,0.0000,0.0000,17.00,16.80,20.07
37.220,1.3850,301,-0.3724,-50.3088,-16218,0.0000,0.0000,0.0000,16.90,17.00,20.09
37.240,1.3850,264,-0.4490,-50.3088,-16602,0.0000,0.0000,0.0000,17.10,16.90,20.08
37.260,1.3850,-25,-0.4279,-50.3088,-15856,0.0000,0.0000,0.0000,17.00,17.00,20.06
37.280,1.3850,20,-0.2627,-50.3088,-14764,0.0000,0.0000,0.0000,17.00,17.00,20.08
37.300,1.3850,-1,-0.2884,-50.3088,-13991,0.0000,0.0000,0.0000,17.00,17.00,20.07
37.320,1.3850,-5,-0.2764,-50.3088,-13322,0.0000,0.0000,0.0000,17.10,17.10,20.07
37.340,1.3850,-3,-0.2741,-50.3088,-12321,0.0000,0.0000,0.0000,17.10,17.00,20.08
37.360,1.3850,-9,-0.2753,-50.3088,-12162,0.0000,0.0000,0.0000,17.10,17.00,20.06
37.380,1.3850,-44,-0.2719,-50.3088,-11730,0.0000,0.0000,0.0000,17.10,17.00,20.07
37.400,1.3850,-259,-0.2519,-50.3088,-12010,0.0000,0.0000,0.0000,17.00,17.00,20.07
37.420,1.3850,-394,-0.1290,-50.3088,-11930,0.0000,0.0000,0.0000,17.00,17.00,20.07
37.440,1.3850,-98,-0.0519,-50.3088,-11447,0.0000,0.0000,0.0000,17.10,17.00,20.08
37.460,1.3850,-1,-0.2210,-50.3088,-11060,0.0000,0.0000,0.0000,17.00,17.10,20.06
37.480,1.3850,-12,-0.2764,-50.3088,-10038,0.0000,0.0000,0.0000,17.10,17.00,20.10
37.500,1.3850,-24,-0.2701,-50.3088,-9322,0.0000,0.0000,0.0000,17.00,17.10,20.07
37.520,1.3850,0,-0.2633,-50.3088,-8356,0.0000,0.0000,0.0000,17.10,17.00,20.09
37.540,1.3850,16,-0.2770,-50.3088,-7417,0.0000,0.0000,0.0000,17.10,17.00,20.09
37.560,1.3850,8,-0.2861,-50.3088,-6733,0.0000,0.0000,0.0000,17.00,17.00,20.07
37.580,1.3850,0,-0.2816,-50.3088,-5781,0.0000,0.0000,0.0000,17.10,17.10,20.08
37.600,1.3850,0,-0.2770,-50.3088,-4907,0.0000,0.0000,0.0000,17.10,17.10,20.09
37.620,1.3850,0,-0.2770,-50.3088,-4248,0.0000,0.0000,0.0000,17.10,17.00,20.07
37.640,1.3850,0,-0.2770,-50.3088,-3613,0.0000,0.0000,0.0000,17.10,17.20,20.08
37.660,1.3850,0,-0.2770,-50.3088,-2985,0.0000,0.0000,0.0000,17.10,17.00,20.06
37.680,1.3850,0,-0.2770,-50.3088,-2407,0.0000,0.0000,0.0000,17.00,17.00,20.08
37.700,1.3850,0,-0.2770,-50.3088,-1823,0.0000,0.0000,0.0000,17.10,17.00,20.07
37.720,1.3850,0,-0.2770,-50.3088,-1269,0.0000,0.0000,0.0000,17.10,17.00,20.07
37.740,1.3850,0,-0.2770,-50.3088,-785,0.0000,0.0000,0.0000,17.10,17.00,20.09
37.760,1.3850,0,-0.2770,-50.3088,-316,0.0000,0.0000,0.0000,17.00,17.00,20.06
37.780,1.3850,-1,-0.2770,-50.3088,40,0.0000,0.0000,0.0000,17.00,17.00,20.08
37.800,1.3850,-8,-0.2764,-50.3088,-7,0.0000,0.0000,0.0000,17.10,17.10,20.07
37.820,1.3850,-11,-0.2724,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.07
37.840,1.3850,-1,-0.2707,-50.3088,1,0.0000,0.0000,0.0000,17.10,17.10,20.09
37.860,1.3850,-3,-0.2764,-50.3088,1,0.0000,0.0000,0.0000,17.10,17.10,20.07
37.880,1.3850,-19,-0.2753,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.10,20.09
37.900,1.3850,-183,-0.2661,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
37.920,1.3850,-31,-0.1724,-50.3088,0,0.0000,0.0000,0.0000,17.10,17.00,20.07
37.940,1.3850,-7,-0.2593,-50.3088,0,0.0000,0.0000,0.0000,17.00,17.00,20.07
37.960,1.3850,-3,-0.2730,-50.3088,14,0.0000,0.0000,0.0000,17.10,17.00,20.06
37.980,1.3850,-48,-0.2753,-50.3088,130,0.0000,0.0000,0.0000,17.00,17.10,20.08
