t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,dt_ms
13.900,-1.6107,1016.3,-1.7634,-576.2,-4.5037,2.2701,837,-447,85.71,131.43,2.070,0.500,-2.00,-5.89,-49.9,-47.1,20.07
13.920,-1.6107,1013.9,-1.7634,-575.5,-3.8430,3.4259,871,-488,88.57,128.57,2.580,0.730,-1.90,-5.80,-47.5,-46.4,20.10
13.940,-1.6107,1012.3,-1.7634,-575.0,-3.8430,3.4259,996,-504,97.14,125.71,2.330,0.740,-1.83,-5.74,-45.9,-45.9,20.08
13.960,-1.6695,1032.1,-2.0390,-653.5,-4.1072,3.0151,999,-532,100.00,122.86,2.090,0.610,-1.22,-5.23,-30.4,-41.8,20.08
13.980,-1.6695,1021.3,-2.0390,-650.6,-4.1072,3.0151,1007,-578,108.57,120.00,2.420,0.120,-0.78,-4.87,-19.6,-38.9,20.07
14.000,-1.6268,974.7,-2.2154,-696.5,-4.1072,3.0151,1009,-637,111.43,114.29,2.120,0.290,0.06,-3.98,1.4,-31.8,20.07
14.020,-1.6268,960.0,-2.2154,-691.5,-4.3175,2.5508,1011,-647,117.14,111.43,1.970,0.680,0.64,-3.36,16.1,-26.8,20.08
14.040,-1.6268,949.7,-2.2154,-688.0,-4.3175,2.5508,987,-663,125.71,105.71,2.420,0.760,1.05,-2.92,26.4,-23.4,20.07
14.060,-1.4813,835.9,-2.2642,-692.1,-4.5267,2.1715,977,-678,128.57,105.71,2.070,0.400,2.11,-1.61,52.9,-12.9,20.08
14.080,-1.4813,817.4,-2.2642,-684.8,-4.5267,2.1715,941,-666,137.14,100.00,1.910,0.150,2.86,-0.69,71.4,-5.5,20.08
14.100,-1.2197,633.2,-2.1466,-639.0,-4.5267,2.1715,863,-710,140.00,97.14,2.410,0.480,3.95,0.63,98.7,5.0,20.08
14.120,-1.2197,614.1,-2.1466,-631.6,-4.5409,1.7579,837,-684,145.71,91.43,2.350,0.760,4.71,1.55,117.7,12.4,20.08
14.140,-1.2197,600.7,-2.1466,-626.5,-4.5409,1.7579,636,-660,148.57,88.57,1.800,0.490,5.24,2.19,131.1,17.5,20.08
14.160,-0.8550,360.0,-1.9727,-572.3,-4.2840,1.5430,655,-659,151.43,85.71,1.870,0.010,6.12,2.44,153.0,19.5,20.08
14.180,-0.8550,344.6,-1.9727,-570.9,-4.2840,1.5430,614,-616,157.14,80.00,2.420,0.160,6.74,2.61,168.4,20.9,20.08
14.200,-0.3908,-196.8,-1.8351,-528.4,-3.8979,1.4219,428,-602,157.14,77.14,2.490,0.550,7.87,2.77,196.8,22.2,20.07
14.220,-0.3908,-216.6,-1.8351,-527.5,-3.8979,1.4219,386,-544,160.00,74.29,2.470,0.730,8.67,2.88,216.6,23.0,20.07
14.240,-0.3908,-230.5,-1.8351,-526.9,-3.8979,1.4219,-68,-534,160.00,71.43,1.330,0.440,9.22,2.96,230.5,23.6,20.08
14.260,0.1899,-248.7,-1.6743,-478.8,-3.4148,1.2881,-65,-560,160.00,68.57,1.290,0.110,9.95,2.94,248.7,23.5,20.07
14.280,0.1899,-261.4,-1.6743,-478.8,-3.4148,1.2881,-129,-502,160.00,65.71,1.110,0.080,10.45,2.93,261.4,23.5,20.07
14.300,0.7856,-734.0,-1.5179,-429.0,-2.8929,1.3006,-152,-491,157.14,62.86,1.110,0.420,10.51,3.29,262.7,26.4,20.07
14.320,0.7856,-734.9,-1.5179,-427.0,-2.8929,1.3006,-190,-505,157.14,60.00,1.020,0.720,10.54,3.55,263.6,28.4,20.07
14.340,0.7856,-735.6,-1.5179,-425.6,-2.8929,1.3006,-573,-421,154.29,57.14,0.420,0.640,10.57,3.73,264.3,29.8,20.08
14.360,1.3031,-1032.3,-1.2924,-353.4,-2.2731,1.3564,-604,-415,151.43,54.29,0.040,0.540,10.02,4.29,250.4,34.3,20.08
14.380,1.3031,-1022.6,-1.2924,-350.3,-2.2731,1.3564,-638,-417,145.71,51.43,0.080,0.110,9.63,4.68,240.8,37.4,20.08
14.400,1.7092,-1233.5,-1.0114,-263.5,-1.6186,1.4077,-949,-373,142.86,51.43,0.060,0.060,8.32,4.99,208.0,39.9,20.08
14.420,1.7092,-1210.6,-1.0114,-261.8,-1.6186,1.4077,-961,-354,134.29,48.57,0.470,0.150,7.40,5.20,185.0,41.6,20.08
14.440,1.7092,-1194.5,-1.0114,-260.6,-1.6186,1.4077,-1128,-334,131.43,45.71,0.240,0.200,6.76,5.35,169.0,42.8,20.08
14.460,1.9730,-1330.6,-0.7316,42.9,-0.9140,1.5023,-1151,-266,122.86,45.71,0.070,0.570,5.87,5.36,146.8,42.9,20.08
14.480,1.9730,-1315.1,-0.7316,42.9,-0.9140,1.5023,-1158,-265,117.14,42.86,0.230,0.680,5.25,5.36,131.3,42.9,20.07
14.500,2.1358,-1387.7,-0.4788,40.0,-0.2287,1.5556,-1281,1,111.43,42.86,0.280,0.250,4.25,5.00,106.2,40.0,20.08
14.520,2.1358,-1370.1,-0.4788,37.9,-0.2287,1.5556,-1280,0,100.00,42.86,0.250,0.650,3.54,4.74,88.6,37.9,20.08
14.540,2.1358,-1357.8,-0.4788,36.5,-0.2287,1.5556,-1325,0,97.14,42.86,0.350,0.640,3.05,4.56,76.3,36.5,20.07
14.560,2.2632,-1427.3,-0.2977,32.0,0.4603,1.7458,-1312,3,88.57,42.86,0.050,0.610,2.77,4.00,69.3,32.0,20.08
14.580,2.2632,-1422.4,-0.2977,28.8,0.4603,1.7458,-1324,5,80.00,42.86,0.160,0.320,2.58,3.60,64.5,28.8,20.08
14.600,2.3908,-1499.8,-0.1877,25.6,1.0944,1.8938,-1408,4,71.43,42.86,0.130,0.500,2.61,3.19,65.3,25.6,20.07
14.620,2.3908,-1500.3,-0.1877,23.3,1.0944,1.8938,-1397,8,62.86,42.86,0.070,0.470,2.63,2.91,65.8,23.3,20.07
14.640,2.3908,-1500.7,-0.1877,21.7,1.0944,1.8938,-1425,6,57.14,42.86,0.380,0.450,2.65,2.71,66.2,21.7,20.08
14.660,2.5596,-1613.2,-0.0692,23.5,1.6785,2.1017,-1461,7,45.71,42.86,0.000,0.410,3.10,2.94,77.4,23.5,20.08
14.680,2.5596,-1621.0,-0.0692,24.8,1.6785,2.1017,-1467,7,40.00,42.86,0.280,0.370,3.41,3.10,85.2,24.8,20.08
14.700,2.7918,-1775.9,0.1261,29.2,2.1866,2.3280,-1593,7,31.43,42.86,0.070,0.360,4.03,3.64,100.8,29.2,20.08
14.720,2.7918,-1786.8,0.1261,32.2,2.1866,2.3280,-1601,9,17.14,42.86,0.180,0.330,4.47,4.03,111.7,32.2,20.08
14.740,3.0929,-1975.0,0.3701,34.4,2.1866,2.3280,-1716,13,14.29,42.86,0.320,0.310,4.77,4.30,119.3,34.4,20.08
14.760,3.0929,-1986.2,0.3701,38.6,2.5730,2.5831,-1757,16,0.00,42.86,0.200,0.280,5.22,4.82,130.5,38.6,20.07
14.780,3.0929,-1994.1,0.3701,41.5,2.5730,2.5831,-1922,16,-11.43,42.86,0.400,0.260,5.53,5.19,138.4,41.5,20.08
14.800,3.4379,-2207.4,0.6812,43.0,2.8677,2.8602,-1815,18,-20.00,42.86,0.510,0.190,5.79,5.38,144.7,43.0,20.08
14.820,3.4379,-2211.9,0.6812,44.1,2.8677,2.8602,-1821,23,-34.29,42.86,1.770,0.180,5.96,5.51,149.1,44.1,20.07
14.840,3.6164,-2322.1,0.9681,44.8,2.8677,2.8602,-2074,22,-40.00,42.86,2.350,0.150,6.09,5.60,152.2,44.8,20.08
14.860,3.6164,-2250.4,0.9681,44.5,3.1024,3.1808,-2111,30,-57.14,42.86,2.000,0.150,3.22,5.57,80.5,44.5,20.08
14.880,3.6164,-2200.2,0.9681,44.3,3.1024,3.1808,-2213,30,-71.43,42.86,2.170,0.090,1.21,5.54,30.4,44.3,20.08
14.900,3.3422,-1936.8,1.2351,415.3,3.2856,3.5046,-2202,28,-80.00,42.86,2.370,0.070,-2.74,5.59,-68.6,44.7,20.08
14.920,3.3422,-1867.5,1.2351,415.5,3.2856,3.5046,-2170,38,-97.14,45.71,2.250,0.060,-5.51,5.63,-137.8,45.0,20.08
14.940,2.6264,-1389.6,1.5346,505.6,3.2856,3.5046,-1900,340,-102.86,45.71,1.660,0.580,-7.45,5.65,-186.3,45.2,20.07
14.960,2.6264,-1295.2,1.5346,507.1,3.4323,3.7987,-1925,330,-117.14,48.57,2.240,0.180,-11.22,5.84,-280.6,46.7,20.35
14.980,2.6264,-1229.2,1.5346,508.1,3.4323,3.7987,-1561,465,-125.71,51.43,1.260,0.550,-13.87,5.96,-346.7,47.7,20.08
15.000,1.5898,-555.1,1.8347,597.0,3.5182,4.1071,-1503,485,-134.29,54.29,0.960,0.620,-15.95,5.82,-398.8,46.6,20.13
15.020,1.5898,-518.6,1.8347,596.2,3.5182,4.1071,-1365,518,-142.86,57.14,0.590,0.320,-17.41,5.72,-435.2,45.8,20.08
15.040,0.6139,92.4,2.0827,670.0,3.5182,4.1071,-656,579,-145.71,60.00,0.530,0.000,-18.43,5.65,-460.8,45.2,20.13
15.060,0.6139,77.6,2.0827,665.6,3.4638,4.3974,-685,558,-148.57,62.86,0.440,0.000,-17.84,5.10,-445.9,40.8,20.08
15.080,0.6139,67.2,2.0827,662.5,3.4638,4.3974,-105,670,-151.43,68.57,0.240,0.380,-17.42,4.71,-435.5,37.7,20.07
15.100,-0.0932,376.2,2.2278,698.2,3.0994,3.1490,-64,624,-151.43,71.43,0.110,0.710,-15.05,3.73,-376.2,29.9,20.08
15.120,-0.0932,334.7,2.2278,692.7,3.0994,3.1490,-32,669,-151.43,74.29,0.200,0.320,-13.39,3.05,-334.7,24.4,20.08
15.140,-0.4775,305.6,2.2585,698.1,3.0994,3.1490,220,683,-151.43,77.14,0.610,0.080,-12.22,2.57,-305.6,20.6,20.07
15.160,-0.4775,242.5,2.2585,689.8,2.6758,3.2955,197,661,-148.57,82.86,0.460,0.210,-9.70,1.53,-242.5,12.2,20.10
15.180,-0.4775,198.3,2.2585,684.0,2.6758,3.2955,218,696,-148.57,85.71,0.490,0.580,-7.93,0.80,-198.3,6.4,20.10
15.200,-0.5783,481.5,2.1813,652.2,2.1180,3.4311,303,665,-145.71,88.57,0.010,0.680,-5.38,-0.28,-134.6,-2.2,20.09
15.220,-0.5783,437.0,2.1813,646.1,2.1180,3.4311,356,686,-142.86,94.29,0.530,0.100,-3.60,-1.03,-90.0,-8.3,20.08
15.240,-0.5782,405.7,2.0241,594.7,2.1180,3.4311,569,639,-140.00,97.14,0.450,0.090,-2.35,-1.56,-58.8,-12.5,20.08
15.260,-0.5782,414.9,2.0241,590.4,1.5001,3.5742,491,647,-137.14,100.00,1.160,0.500,-2.72,-2.10,-68.0,-16.8,20.08
15.280,-0.5782,421.4,2.0241,587.4,1.5001,3.5742,449,577,-134.29,105.71,0.810,0.700,-2.98,-2.48,-74.5,-19.8,20.07
15.300,-0.8208,616.0,1.8394,529.1,0.8829,3.7101,426,586,-134.29,108.57,0.590,0.520,-4.94,-2.84,-123.5,-22.7,20.07
15.320,-0.8208,650.3,1.8394,527.1,0.8829,3.7101,388,580,-131.43,111.43,0.610,0.080,-6.31,-3.10,-157.8,-24.8,20.09
15.340,-1.3548,994.7,1.6527,469.6,0.8829,3.7101,535,512,-128.57,114.29,0.090,0.060,-7.27,-3.28,-181.8,-26.2,20.07
15.360,-1.3548,1035.8,1.6527,469.2,0.3081,3.8768,486,539,-125.71,117.14,0.460,0.440,-8.92,-3.33,-222.9,-26.7,20.07
15.380,-1.3548,1064.6,1.6527,468.8,0.3081,3.8768,778,455,-120.00,120.00,0.180,0.710,-10.07,-3.37,-251.7,-27.0,20.09
15.400,-1.9490,1430.4,1.4823,419.6,-0.3005,4.0636,882,493,-114.29,122.86,0.630,0.780,-10.44,-3.13,-261.0,-25.1,20.08
15.420,-1.9490,1436.8,1.4823,421.0,-0.3005,4.0636,978,509,-108.57,125.71,0.240,0.370,-10.70,-2.97,-267.5,-23.7,20.07
15.440,-2.4274,1728.4,1.3692,388.0,-0.3005,4.0636,1292,413,-102.86,128.57,0.390,0.010,-10.88,-2.85,-272.0,-22.8,20.06
15.460,-2.4274,1700.6,1.3692,392.4,-0.8602,4.2543,1255,402,-97.14,131.43,1.080,0.110,-9.76,-2.30,-244.1,-18.4,20.07
15.480,-2.4274,1681.0,1.3692,395.5,-0.8602,4.2543,1542,424,-85.71,134.29,1.250,0.540,-8.98,-1.91,-224.6,-15.3,20.07
15.500,-2.6475,1731.4,1.3592,400.3,-1.3869,4.4519,1565,424,-77.14,134.29,1.910,0.540,-5.72,-0.93,-142.9,-7.5,20.08
15.520,-2.6475,1674.3,1.3592,405.8,-1.3869,4.4519,1584,364,-65.71,137.14,1.760,0.740,-3.43,-0.25,-85.8,-2.0,20.09
15.540,-2.3852,1476.9,1.4326,431.6,-1.3869,4.4519,1670,380,-60.00,140.00,2.060,0.800,-1.83,0.23,-45.8,1.8,20.06
15.560,-2.3852,1382.6,1.4326,434.3,-1.9021,4.6303,1662,422,-51.43,142.86,1.630,0.610,1.94,0.56,48.5,4.5,20.07
15.580,-2.3852,1316.6,1.4326,436.2,-1.9021,4.6303,1536,433,-37.14,145.71,1.320,0.070,4.58,0.80,114.5,6.4,20.09
15.600,-1.7333,855.8,1.4781,449.8,-2.3691,4.7909,1485,435,-34.29,145.71,0.710,0.080,7.37,0.79,184.2,6.3,20.10
15.620,-1.7333,807.0,1.4781,449.7,-2.3691,4.7909,1466,426,-22.86,148.57,0.790,0.250,9.32,0.79,233.0,6.3,20.09
15.640,-1.0426,358.4,1.5123,460.0,-2.3691,4.7909,964,461,-17.14,151.43,0.100,0.550,10.69,0.79,267.2,6.3,20.06
15.660,-1.0426,358.8,1.5123,459.7,-2.7193,4.8859,950,437,-14.29,154.29,0.560,0.640,10.67,0.75,266.8,6.0,20.07
15.680,-1.0426,359.1,1.5123,459.5,-2.7193,4.8859,601,437,-8.57,157.14,0.030,0.730,10.66,0.73,266.5,5.8,20.09
15.700,-0.5724,131.7,1.5455,469.3,-2.1707,5.0690,488,475,-5.71,160.00,0.440,0.380,8.47,0.71,211.7,5.7,20.08
15.720,-0.5724,170.0,1.5455,469.2,-2.1707,5.0690,338,484,-2.86,162.86,0.230,0.010,6.94,0.70,173.4,5.6,20.07
15.740,-0.4550,-146.5,1.5627,474.3,-2.1707,5.0690,133,436,-2.86,165.71,0.060,0.050,5.86,0.69,146.5,5.5,20.09
15.760,-0.4550,-95.9,1.5627,472.4,-1.8826,5.1027,218,458,-2.86,168.57,0.050,0.260,3.83,0.45,95.9,3.6,20.08
15.780,-0.4550,-60.4,1.5627,471.1,-1.8826,5.1027,-103,461,-2.86,171.43,0.110,0.620,2.42,0.28,60.4,2.3,20.08
15.800,-0.5118,278.3,1.5368,459.4,-1.5459,5.1193,-153,478,-2.86,171.43,0.260,0.760,1.15,-0.21,28.8,-1.6,20.08
15.820,-0.5118,300.3,1.5368,456.7,-1.5459,5.1193,-136,496,-5.71,177.14,0.640,0.510,0.27,-0.55,6.8,-4.4,20.09
15.840,-0.4847,8.7,1.4498,428.6,-1.5459,5.1193,88,455,-2.86,180.00,1.390,0.030,-0.35,-0.79,-8.7,-6.3,20.07
15.860,-0.4847,-24.1,1.4498,424.1,-1.1275,5.2486,170,427,-2.86,180.00,1.610,0.030,0.97,-1.36,24.1,-10.8,20.08
15.880,-0.4847,-47.1,1.4498,420.9,-1.1275,5.2486,-4,436,-2.86,182.86,1.120,0.150,1.88,-1.75,47.1,-14.0,20.09
15.900,-0.1539,-112.7,1.3036,373.2,-0.7024,5.4152,-3,454,-2.86,185.71,1.010,0.430,4.51,-2.24,112.7,-17.9,20.08
15.920,-0.1539,-158.6,1.3036,370.5,-0.7024,5.4152,-5,413,-2.86,188.57,0.780,0.610,6.35,-2.57,158.6,-20.6,20.08
15.940,0.4749,-190.8,1.1262,315.4,-0.7024,5.4152,-19,340,-2.86,191.43,0.420,0.700,7.63,-2.81,190.8,-22.5,20.07
15.960,0.4749,-240.1,1.1262,311.4,-0.2169,5.5311,-17,402,-2.86,191.43,0.060,0.540,9.61,-3.31,240.1,-26.5,20.10
15.980,0.4749,-274.7,1.1262,308.6,-0.2169,5.5311,-19,338,-2.86,194.29,0.090,0.110,10.99,-3.66,274.7,-29.3,20.07
16.000,1.1901,-990.3,0.8801,-33.9,0.1936,5.4778,-86,363,-2.86,197.14,0.570,0.140,11.05,-4.24,276.2,-33.9,20.09
16.020,1.1901,-991.4,0.8801,-37.2,0.1936,5.4778,-63,301,-5.71,200.00,0.850,0.040,11.09,-4.65,277.3,-37.2,20.08
16.040,1.6870,-1290.2,0.6174,-39.4,0.1936,5.4778,-672,13,-8.57,200.00,1.840,0.130,11.12,-4.93,278.0,-39.4,20.07
16.060,1.6870,-1224.4,0.6174,-38.4,0.4801,5.4307,-721,5,-11.43,200.00,2.090,0.050,8.49,-4.79,212.2,-38.4,20.09
16.080,1.6870,-1178.4,0.6174,-37.6,0.4801,5.4307,-1100,-2,-20.00,200.00,2.160,0.040,6.65,-4.70,166.2,-37.6,20.07
16.100,1.6067,-995.6,0.4163,-34.6,0.6268,5.3935,-1063,-1,-22.86,200.00,2.620,0.090,1.26,-4.33,31.6,-34.6,20.07
16.120,1.6067,-901.4,0.4163,-32.6,0.6268,5.3935,-1111,-4,-31.43,200.00,2.440,0.000,-2.51,-4.07,-62.7,-32.6,20.07
16.140,0.8712,-394.1,0.2780,-31.1,0.6268,5.3935,-1036,-4,-37.14,200.00,1.840,0.180,-5.15,-3.89,-128.6,-31.1,20.09
16.160,0.8712,-259.8,0.2780,-24.7,0.5049,5.4219,-991,-6,-42.86,200.00,1.690,0.200,-10.52,-3.09,-262.9,-24.7,20.07
16.180,0.8712,-165.8,0.2780,-20.3,0.5049,5.4219,-632,-9,-48.57,200.00,0.320,0.160,-14.28,-2.53,-357.0,-20.3,20.08
16.200,-0.2820,417.7,0.2281,-16.3,0.2311,5.3856,-535,-7,-48.57,200.00,0.350,0.250,-16.71,-2.04,-417.7,-16.3,20.07
16.220,-0.2820,460.3,0.2281,-13.6,0.2311,5.3856,-481,-7,-51.43,200.00,0.140,0.240,-18.41,-1.70,-460.3,-13.6,20.09
16.240,-1.2791,1257.5,0.1819,-11.7,0.2311,5.3856,21,-6,-51.43,200.00,1.820,0.310,-19.60,-1.46,-490.0,-11.7,20.07
16.260,-1.2791,1213.7,0.1819,-10.0,-0.1805,5.3812,167,-2,-51.43,200.00,2.220,0.350,-17.85,-1.26,-446.3,-10.0,20.09
16.280,-1.2791,1183.1,0.1819,-8.9,-0.1805,5.3812,1016,-3,-42.86,200.00,2.510,0.340,-16.62,-1.11,-415.6,-8.9,20.07
16.300,-1.7509,1350.7,0.1496,-7.8,-0.5838,5.3429,977,-5,-40.00,200.00,1.800,0.360,-12.01,-0.98,-300.2,-7.8,20.09
16.320,-1.7509,1269.9,0.1496,-7.1,-0.5838,5.3429,1066,-2,-31.43,200.00,2.280,0.370,-8.77,-0.89,-219.3,-7.1,20.07
16.340,-1.6631,1160.6,0.1010,-6.6,-0.5838,5.3429,1234,-1,-25.71,200.00,2.750,0.370,-6.51,-0.82,-162.8,-6.6,20.08
16.360,-1.6631,1038.8,0.1010,-7.6,-0.7909,5.3294,1237,-3,-20.00,200.00,2.060,0.370,-1.64,-0.95,-40.9,-7.6,20.08
16.380,-1.6631,953.5,0.1010,-8.2,-0.7909,5.3294,1162,-2,-11.43,200.00,2.210,0.390,1.77,-1.03,44.4,-8.2,20.08
16.400,-1.0167,439.7,0.0474,-7.4,-0.7857,5.3378,1058,-3,-8.57,200.00,1.370,0.400,6.82,-0.92,170.4,-7.4,20.07
16.420,-1.0167,351.5,0.0474,-6.8,-0.7857,5.3378,1019,-6,0.00,197.14,1.160,0.400,10.34,-0.85,258.6,-6.8,20.07
16.440,-0.0522,-320.3,0.0106,-6.4,-0.7857,5.3378,546,-3,2.86,197.14,1.230,0.410,12.81,-0.79,320.3,-6.4,20.07
16.460,-0.0522,-381.2,0.0106,-6.9,-0.5229,5.3863,456,-1,5.71,197.14,1.150,0.420,15.25,-0.86,381.2,-6.9,20.08
16.480,-0.0522,-423.8,0.0106,-7.2,-0.5229,5.3863,-40,-6,5.71,197.14,0.410,0.430,16.95,-0.90,423.8,-7.2,20.07
16.500,0.9549,-1004.7,-0.0239,-7.2,-0.0958,5.4449,-134,-2,5.71,197.14,0.160,0.460,17.27,-0.90,431.8,-7.2,20.07
16.520,0.9549,-1010.3,-0.0239,-7.2,-0.0958,5.4449,-219,-2,2.86,197.14,0.190,0.450,17.49,-0.90,437.4,-7.2,20.07
16.540,1.8247,-1536.1,-0.0525,-7.2,-0.0958,5.4449,-571,-5,0.00,197.14,0.810,0.460,17.65,-0.90,441.3,-7.2,20.08
16.560,1.8247,-1488.5,-0.0525,-4.5,0.3314,5.4747,-663,-1,-2.86,197.14,1.950,0.440,15.75,-0.56,393.7,-4.5,20.09
16.580,1.8247,-1455.2,-0.0525,-2.6,0.3314,5.4747,-1307,-6,-14.29,197.14,2.510,0.460,14.41,-0.33,360.3,-2.6,20.08
16.600,2.1264,-1485.3,-0.0259,0.9,0.7033,5.4621,-1288,-5,-17.14,197.14,2.050,0.430,8.38,0.11,209.4,0.9,20.07
16.620,2.1264,-1379.6,-0.0259,3.3,0.7033,5.4621,-1343,-1,-28.57,197.14,2.650,0.460,4.15,0.41,103.8,3.3,20.09
16.640,1.6652,-1029.0,0.0271,5.0,0.7033,5.4621,-1397,0,-34.29,197.14,2.220,0.440,1.19,0.62,29.9,5.0,20.08
16.660,1.6652,-877.3,0.0271,8.1,0.7873,5.4750,-1371,0,-42.86,197.14,2.370,0.430,-4.87,1.01,-121.8,8.1,20.09
16.680,1.6652,-771.2,0.0271,10.2,0.7873,5.4750,-1144,0,-51.43,197.14,1.240,0.430,-9.12,1.28,-227.9,10.2,20.07
16.700,0.6003,-15.2,0.1365,13.3,0.6280,5.5089,-1082,1,-54.29,197.14,0.330,0.440,-13.80,1.67,-345.0,13.3,20.09
16.720,0.6003,66.8,0.1365,15.5,0.6280,5.5089,-903,1,-60.00,197.14,0.530,0.390,-17.08,1.94,-427.0,15.5,20.07
16.740,-0.6222,857.7,0.2518,17.0,0.6280,5.5089,-206,1,-62.86,197.14,0.600,0.380,-19.38,2.13,-484.4,17.0,20.08
16.760,-0.6222,880.2,0.2518,16.5,0.2592,5.5076,-268,2,-62.86,197.14,0.220,0.350,-20.28,2.06,-506.9,16.5,20.09
16.780,-0.6222,896.0,0.2518,16.1,0.2592,5.5076,476,4,-60.00,197.14,1.910,0.260,-20.91,2.01,-522.7,16.1,20.07
16.800,-1.5676,1385.3,0.3377,13.2,-0.2411,5.4823,570,2,-57.14,197.14,1.670,0.250,-17.79,1.64,-444.8,13.2,20.07
16.820,-1.5676,1330.8,0.3377,11.1,-0.2411,5.4823,687,2,-54.29,197.14,1.870,0.240,-15.61,1.39,-390.2,11.1,20.07
16.840,-1.9438,1518.4,0.3596,9.6,-0.2411,5.4823,1118,0,-45.71,197.14,2.680,0.220,-14.08,1.21,-352.1,9.6,20.07
16.860,-1.9438,1411.1,0.3596,5.9,-0.6423,5.4657,1186,0,-40.00,197.14,2.280,0.230,-9.79,0.74,-244.8,5.9,20.09
16.880,-1.9438,1336.0,0.3596,3.4,-0.6423,5.4657,1394,2,-28.57,197.14,2.500,0.210,-6.79,0.42,-169.7,3.4,20.08
16.900,-1.7248,1056.3,0.3306,-1.4,-0.8271,5.4792,1333,0,-25.71,197.14,2.600,0.220,-0.86,-0.18,-21.4,-1.4,20.08
16.920,-1.7248,952.5,0.3306,-4.7,-0.8271,5.4792,1343,0,-17.14,197.14,2.120,0.200,3.30,-0.59,82.4,-4.7,20.07
16.940,-0.9191,396.4,0.2318,-7.1,-0.8271,5.4792,1158,0,-11.43,197.14,1.870,0.190,6.20,-0.89,155.0,-7.1,20.07
16.960,-0.9191,285.1,0.2318,-11.4,-0.7491,5.4836,1055,0,-5.71,197.14,1.050,0.230,10.65,-1.43,266.3,-11.4,20.08
16.980,-0.9191,207.2,0.2318,-14.4,-0.7491,5.4836,519,0,0.00,197.14,0.780,0.230,13.77,-1.80,344.2,-14.4,20.07
17.000,0.1722,-404.6,0.0999,-15.5,-0.4020,5.5448,423,-2,0.00,197.14,0.970,0.260,16.18,-1.93,404.6,-15.5,20.09
17.020,0.1722,-446.9,0.0999,-16.2,-0.4020,5.5448,288,-3,2.86,197.14,1.160,0.250,17.88,-2.03,446.9,-16.2,20.09
17.040,1.2921,-1251.7,0.0026,-16.7,-0.4020,5.5448,-210,-1,2.86,197.14,0.360,0.320,19.06,-2.09,476.5,-16.7,20.13
17.060,1.2921,-1267.4,0.0026,-15.7,0.0220,5.5883,-128,0,2.86,197.14,0.070,0.360,19.69,-1.97,492.2,-15.7,20.08
17.080,1.2921,-1278.4,0.0026,-15.0,0.0220,5.5883,-836,0,-5.71,197.14,1.760,0.390,20.13,-1.88,503.1,-15.0,20.08
17.100,2.2061,-1720.4,-0.0670,-10.5,0.4434,5.6094,-887,0,-8.57,197.14,2.670,0.430,15.87,-1.32,396.7,-10.5,20.07
17.120,2.2061,-1645.8,-0.0670,-7.4,0.4434,5.6094,-1069,-2,-17.14,197.14,2.250,0.430,12.89,-0.92,322.2,-7.4,20.09
17.140,2.3612,-1686.7,-0.0558,-5.2,0.4434,5.6094,-1462,0,-22.86,197.14,2.670,0.460,10.80,-0.64,270.0,-5.2,20.07
17.160,2.3612,-1547.0,-0.0558,-2.5,0.7267,5.6046,-1486,-1,-31.43,197.14,2.810,0.440,5.21,-0.32,130.2,-2.5,20.07
17.180,2.3612,-1449.1,-0.0558,-0.7,0.7267,5.6046,-1611,0,-42.86,197.14,2.570,0.440,1.30,-0.09,32.4,-0.7,20.07
17.200,1.7517,-907.5,-0.0127,4.9,0.6868,5.6239,-1479,0,-48.57,197.14,2.250,0.450,-5.74,0.61,-143.5,4.9,20.07
17.220,1.7517,-784.4,-0.0127,8.8,0.6868,5.6239,-1512,0,-60.00,197.14,1.840,0.440,-10.66,1.10,-266.6,8.8,20.08
17.240,0.5003,52.6,0.1019,11.5,0.6868,5.6239,-1093,0,-65.71,197.14,0.710,0.430,-14.11,1.44,-352.8,11.5,20.08
17.260,0.5003,159.1,0.1019,14.0,0.4588,5.6415,-982,0,-68.57,197.14,0.150,0.410,-18.37,1.75,-459.3,14.0,20.08
17.280,0.5003,233.7,0.1019,15.7,0.4588,5.6415,-309,2,-71.43,197.14,0.470,0.380,-21.35,1.96,-533.9,15.7,20.07
17.300,-0.8526,1058.2,0.2262,16.6,0.0168,5.6443,-177,0,-71.43,197.14,0.270,0.370,-21.86,2.08,-546.6,16.6,20.07
17.320,-0.8526,1067.1,0.2262,17.3,0.0168,5.6443,-29,1,-71.43,197.14,0.470,0.270,-22.22,2.16,-555.5,17.3,20.07
17.340,-1.8652,1680.9,0.3273,17.7,0.0168,5.6443,619,1,-68.57,197.14,1.900,0.290,-22.47,2.22,-561.8,17.7,20.07
17.360,-1.8652,1606.4,0.3273,14.8,-0.4922,5.6238,774,0,-65.71,197.14,2.530,0.250,-19.49,1.85,-487.2,14.8,20.07
17.380,-1.8652,1554.2,0.3273,12.8,-0.4922,5.6238,1449,2,-54.29,197.14,2.320,0.240,-17.40,1.60,-435.1,12.8,20.07
